	word	TF(5_7.txt)	TF(15_2.txt)	TF(10547_3.txt)	TF(12230_7.txt)	IDF	TF-IDF(5_7.txt)	TF-IDF(15_2.txt)	TF-IDF(10547_3.txt)	TF-IDF(12230_7.txt)
311	canceled					1.3862943611198906				
312	seemingly					1.3862943611198906				
313	artistic					1.3862943611198906				
314	same					1.3862943611198906				
315	understand					1.3862943611198906				
316	transportation					1.3862943611198906				
317	rush					1.3862943611198906				
318	jerry					1.3862943611198906				
319	nice					1.3862943611198906				
320	20					1.3862943611198906				
321	fishing					1.3862943611198906				
322	first					0.6931471805599453				
323	subject					1.3862943611198906				
324	be					0.6931471805599453				
325	fact					1.3862943611198906				
326	connected					1.3862943611198906				
327	go					1.3862943611198906				
328	influence					1.3862943611198906				
329	made					0.6931471805599453				
330	upbeat					1.3862943611198906				
331	am					1.3862943611198906				
332	justifiable					1.3862943611198906				
333	cameo					1.3862943611198906				
334	dvd					1.3862943611198906				
335	hires					1.3862943611198906				
336	cab					1.3862943611198906				
337	holiday					1.3862943611198906				
338	one					0.6931471805599453				
339	newcomer					1.3862943611198906				
340	receive					1.3862943611198906				
341	here					1.3862943611198906				
342	six					1.3862943611198906				
343	direction					1.3862943611198906				
344	glimpses					1.3862943611198906				
345	killings					1.3862943611198906				
346	every					1.3862943611198906				
347	atms					1.3862943611198906				
348	hurricane					1.3862943611198906				
349	malden					1.3862943611198906				
350	airport					1.3862943611198906				
351	english					1.3862943611198906				
352	half					1.3862943611198906				
353	then					1.3862943611198906				
354	almost					1.3862943611198906				
355	goes					0.6931471805599453				
356	fifteen					1.3862943611198906				
357	didnt					1.3862943611198906				
358	a					0.0				
359	watchable					1.3862943611198906				
360	all					0.6931471805599453				
361	look					1.3862943611198906				
362	got					1.3862943611198906				
363	warmth					1.3862943611198906				
364	how					1.3862943611198906				
365	radhas					1.3862943611198906				
366	even					1.3862943611198906				
367	way					1.3862943611198906				
368	effects					1.3862943611198906				
369	special					1.3862943611198906				
370	thought					1.3862943611198906				
371	did					0.6931471805599453				
372	man					1.3862943611198906				
373	went					1.3862943611198906				
374	over					0.6931471805599453				
375	nandita					1.3862943611198906				
376	dreams					1.3862943611198906				
377	tokyo					1.3862943611198906				
378	each					1.3862943611198906				
379	keep					1.3862943611198906				
380	capable					1.3862943611198906				
381	theres					1.3862943611198906				
382	but					0.6931471805599453				
383	deep					1.3862943611198906				
384	for					0.6931471805599453				
385	does					1.3862943611198906				
386	difficulties					1.3862943611198906				
387	coming					1.3862943611198906				
388	enough					1.3862943611198906				
389	springer					1.3862943611198906				
390	some					0.6931471805599453				
391	next					1.3862943611198906				
392	straight					1.3862943611198906				
393	ridiculous					1.3862943611198906				
394	especially					1.3862943611198906				
395	water					1.3862943611198906				
396	order					1.3862943611198906				
397	perfect					1.3862943611198906				
398	season					1.3862943611198906				
399	wasnt					1.3862943611198906				
400	selected					1.3862943611198906				
401	evident					1.3862943611198906				
402	ever					1.3862943611198906				
403	acting					0.0				
404	which					1.3862943611198906				
405	powerful					1.3862943611198906				
406	along					1.3862943611198906				
407	lifetime					1.3862943611198906				
408	india					1.3862943611198906				
409	love					1.3862943611198906				
410	get					0.6931471805599453				
411	you					0.6931471805599453				
412	films					0.6931471805599453				
413	warner					1.3862943611198906				
414	them					1.3862943611198906				
415	wereare					1.3862943611198906				
416	of					0.0				
417	wondering					1.3862943611198906				
418	these					0.6931471805599453				
419	presented					1.3862943611198906				
420	driver					1.3862943611198906				
